Acinetobacter	Aeromonas	Bacillus	Bacteroides	Bartonella	Bordetella	Borrelia	Brucella	Burkholderia	Campylobacter	Chlamydia	Clostridium	Corynebacterium	Coxiella	Enterobacter	Enterococcus	Escherichia	Francisellacf	Fusobacterium	Haemophilus	Helicobacter	Klebsiella	Kyrpidia	Legionella	Leptospira	Listeria	Mycobacterium	Mycoplasma	Neisseria	Pseudomonas	Rickettsia	Salmonella	Serratia	Shigella	Staphylococcus	Streptococcus	Vibrio	Yersinia	Group
ERR1730300	0	0	0.00319381408640108	0	0	0.00252143217347453	0	0	0	0	0	0	0	0	0	0	0.00260547991259035	0	0	0	0	0	0	0	0	0	0	0	0	0.000252143217347453	0	0	0	0	0	0	0	0	Natural Environment
ERR1730284	0	0	0.0928901376256012	0	0	0	0	0	0	0	0	9.52426306014572e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Human Settlements
ERR1730287	0	0	0.000257030865123054	0	0	0	0	0	4.28384775205089e-05	0	0	0	0	0	0	0	0.00376978602180479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000985284982971705	0	0	Human Settlements
ERR1730294	0	0	0	0	0	0	0	0	0	0	0	0	8.94038550942317e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Human Settlements
ERR1768915	0.000337894914681534	0.000337894914681534	0.00473052880554148	0.000619474010249479	0	0	0	0	0	0	0	0	0.00157684293518049	0	0.000337894914681534	5.6315819113589e-05	5.6315819113589e-05	0	0	0	0	0	0	0	0	0	0.000394210733795123	0	0	0.0010136847440446	0	5.6315819113589e-05	0	0	0.00236526440277074	0.00523737117756378	0	0.000112631638227178	Human Settlements
ERR1768917	0	0	0.0197140080522005	0	0	0	0	0	0	0	0	0.00013883104262113	0.00013883104262113	0	0.00013883104262113	0	0.00027766208524226	0	0	0	0	0	0	0	0	0	0.00027766208524226	0	0	0.00041649312786339	0	0	0	0	0.00055532417048452	0.00027766208524226	0	0	Human Settlements
ERR1768920	0.00156505171475231	0	0.00898203592814371	0.000204137180185084	0	0	0	0	0	0	0	0.000272182906913446	0.000884594447468699	0	6.80457267283615e-05	0	0.000136091453456723	0	0	0	0	0	0	0	0	0	6.80457267283615e-05	0	0	0.00108873162765378	0	0	0	0	0.0017691888949374	0.000544365813826892	0	0	Human Settlements
ERR1768936	0	0	0.0203791047432589	0.000444958618848447	0	0	0	0	0	0	0	0	8.89917237696894e-05	0	0.000266975171309068	0	8.89917237696894e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000177983447539379	0	0	0	0	0.00765328824419329	0.000177983447539379	0	0	Human Settlements
ERR1768940	9.86874568242376e-05	0.000493437284121188	0.0109543077074904	9.86874568242376e-05	0	0	0	0	0	0	0	0	0.00217112405013323	0	9.86874568242376e-05	9.86874568242376e-05	0	0	0	0	0	0	0	0	0	0	9.86874568242376e-05	0	0	0.000986874568242376	0	0	0	0	0.00108556202506661	0.0015789993091878	0	0	Human Settlements
ERR1768945	0	0	0.000687462404399759	0.00025779840164991	0	0	0	0	0	0.00051559680329982	0	0	0	0	0.00696055684454756	0	0.00283578241814901	0	0	0	0	0	0	0	0	0	0	0	0	8.59328005499699e-05	0	0	0	0	0.0817220933230214	0.0813783621208215	0	0	Human Settlements
ERR1768985	5.17705529095051e-05	0	0.010354110581901	0	0	0	0	0	0.00020708221163802	0	0	0.000673017187823566	0.000931869952371091	0	0.000569476082004556	0.000673017187823566	0.000828328846552081	0	0	0	0	0	0	0	0	0	0.00300269206875129	0	0	0.0031062331745703	0	0	0	0	0.00129426382273763	0.00129426382273763	0	0.00010354110581901	Human Settlements
ERR1768986	0.000787587619122627	7.87587619122627e-05	0.0136646451917776	7.87587619122627e-05	0	0	0	0	0	0	0	0.00291407419075372	0.000196896904780657	0	0.000354414428605182	0.000708828857210365	0.00244152161928014	0	0	0	0	0	0	0	0	0	0.00472552571473576	0	0	0.0072851854768843	0	0	3.93793809561314e-05	0	0.00228400409545562	0.000551311333385839	0	0	Human Settlements
ERR1768987	6.25234462923596e-05	0	0.00100037514067775	0.00112542203326247	0	0	0	0	0	0	0	6.25234462923596e-05	0	0	0.000125046892584719	0.00131299237213955	0.00556458672002001	0	0	0	0	0	0	0	0	0	0.00844066524946855	0	0	0.0110666499937477	0	0	0	0	0.00237589095910967	0.000250093785169439	0	0	Human Settlements
ERR1768988	0.000104101603164689	0	0.0183739329585676	0.000728711222152821	0	0	0	0	0	0	0	5.20508015823444e-05	0.000468457214241099	0	0	0.000260254007911722	0.00208203206329377	0	0	0	0	0	0	0	0	0	0.00556943576931085	0	0	0.00494482615032271	0	0	0	0	0.00135332084114095	0	0	0	Human Settlements
ERR1768989	0	0	0	5.44766159126195e-05	0	2.72383079563098e-05	0	0	5.44766159126195e-05	0	0	0	0	0	0	0.000354098003432027	0.00828044561871816	0	0	0	0	0	0	0	0	0	0.0101871271756598	0	0	0.00449432081279111	0	0	0	0	0.00122572385803394	2.72383079563098e-05	0	0	Human Settlements
ERR1768990	0	0	0	0.000247856045208943	0	4.95712090417885e-05	0	0	0	0	0	0	0.000297427254250731	0	0.000148713627125366	0.000892281762752194	0.00565111783076389	0	0	0	0	0	0	0	0	0	0.0102612402716502	0	0	0.00966638576314876	0	0	0	4.95712090417885e-05	0.00163584989837902	0.00034699846329252	0	0	Human Settlements
ERR1768991	0	0	0	0.000116611276310419	0	0	0	0	0	0	0	0	0	0	5.83056381552096e-05	0.000757973296017725	0.00355664392746779	0	0	0	0	0	0	0	0	0	0.0067051483878491	0	0	0.0103200979534721	0	0	0	0	0.000874584572328144	0.000349833828931258	0	0	Human Settlements
ERR1768992	3.74041518608566e-05	0	0.000897699644660557	0.000598466429773705	0	0	0	0	3.74041518608566e-05	0	0	0	0	0	3.74041518608566e-05	0.000299233214886852	0.00385262764166823	0	0	0	0	0	0	0	0	0	0.0121189452029175	0	0	0.00576023938657191	0	0	0	0	0.00157097437815598	0.000149616607443426	0	3.74041518608566e-05	Human Settlements
ERR1768993	0	0	5.45018530630041e-05	0.000109003706126008	0	0	0	0	0	0	0	0.000218007412252017	0	0	0.000272509265315021	0.00109003706126008	0.00190756485720515	0	0	0	0	0	0	0	0	0	0.00724874645737955	0	0	0.00763025942882058	0	0	0	0	0.00185306300414214	0.000490516677567037	0	0	Human Settlements
ERR1768994	0	0.000483185156551991	0.0052183996907615	9.66370313103981e-05	0	0	0	0	0	0	0	0	0	0	0	0.000869733281793583	0.00289911093931194	0	0	0	0	0	0	0	0	0	0.00995361422497101	0	0	0.00695786625434867	0	0	0	0	0.00193274062620796	0	0	0	Human Settlements
ERR1768995	3.15477317180895e-05	0	0.0224935327149978	3.15477317180895e-05	0	0	0	0	9.46431951542684e-05	0	0	0.000630954634361789	0.000315477317180895	0	3.15477317180895e-05	0.00056785917092561	0.000820241024670326	0	0	0	0	0	0	0	0	0	0.00107262287841504	0	0	0.00123036153700549	0	0	0	0	0.000504763707489431	0.000473215975771342	0	6.30954634361789e-05	Human Settlements
ERR1768996	0	0	0.00490099980396001	0.0001306933281056	0	0	0	0	0	0	0	0.000392079984316801	6.53466640528001e-05	0	0.000392079984316801	0.0011108932888976	0.0028752532183232	0	0	0	0	0	0	0	0	0	0.0015683199372672	0	0	0.00313663987453441	0	0	0	0	0.0012415866170032	6.53466640528001e-05	0	0	Human Settlements
ERR1768997	0	0	0	0.000181208661774033	0	9.06043308870164e-05	0	0	0	0	0	0	0	0	0	0.00099664763975718	0.00190269094862734	0	0.000181208661774033	0	0	0	0	0	0	0	0.005526864184108	0	0	0.0060704901694301	0	0	0	0	0.000815438977983148	0.000453021654435082	0	0	Human Settlements
ERR1768998	0.000319004705319403	0	0.000398755881649254	7.97511763298509e-05	0	0	0	0	0	0	0	0	0.000478507057979105	0	0.000159502352659702	0.00614084057739852	0.000996889704123136	0	0	0	0	0	0	0	0	0	0.00717760586968658	0	0	0.00458569263896642	0	0	0	0	0.00295079352420448	0	0	0	Human Settlements
ERR1769001	0	0.000662739322533137	0.00198821796759941	0	0	3.68188512518409e-05	0	0	0	0	0	0	0.000441826215022091	0	0.000220913107511046	0.000736377025036819	0.000331369661266568	0	0	0	0	0	0	0	0	0	0.00843151693667158	0	3.68188512518409e-05	0.00371870397643593	0	0	0	0	0.00220913107511046	0.00117820324005891	0	0	Human Settlements
ERR1769004	0	0	3.59208304896009e-05	0	0	0	0	0	0	0	0	0	0.000538812457344014	0	3.59208304896009e-05	0.000143683321958404	0.000646574948812817	0	0	0	0	0	0	0	0	0	0.0106684866554115	0	0	0.00804626602967061	0	0	0	0	0.00114946657566723	0.00129314989762563	0	0	Human Settlements
ERR1769005	0	3.44435642200255e-05	0.000103330692660076	0.000103330692660076	0	0	0	0	0	0	0	0	0.000172217821100127	0	3.44435642200255e-05	0.00358213067888265	0.00037887920642028	0	0	3.44435642200255e-05	0	0	0	0	0	0	0.00347879998622257	0	0	0.00316880790824235	0	0	0	0	0.000792201977060586	0.000413322770640306	0	0	Human Settlements
ERR1769008	0.000159597105972478	0	0.00471698113207547	0	0	0	0	0.000390126259043836	1.77330117747198e-05	0	0	0.000354660235494396	0.00122357781245567	0	0.00118811178890623	0.000780252518087672	0.000354660235494396	0	0	0	0	0	0	0	0	0	0.00505390835579515	0	0	0.00870690878138743	0	1.77330117747198e-05	0	0	0.00127677684777983	0.00322740814299901	0	1.77330117747198e-05	Human Settlements
ERR1769009	0	0	0	0	0	0	0	0	6.04924082027706e-05	0	0	0	0	0	0.000120984816405541	0.000846893714838788	0.00139132538866372	0	0	0	0	0	0	0	0	0	0.00338757485935515	0	0	0.000604924082027706	0	0	0	0	0.00108886334764987	0	0	0	Human Settlements
ERR1769010	0.000675071612326443	0.000127716250980678	0.000784542684595596	9.12258935576274e-05	0	0	0	1.82451787115255e-05	0.000182451787115255	0	0	0.000474374646499662	0.00138663358207594	0	0.000328413216807459	0.000821033042018647	0.000821033042018647	0	0.000273677680672882	0	0	0	0	0	0	0	0.00667773540841833	0	0	0.00598441861738036	0	0	9.12258935576274e-05	0	0.00308343520224781	0.00523636629020781	0	0	Human Settlements
ERR1769011	0	0.000439232222075811	0.000351385777660649	0	0	0	0	0	0	0	0	0.000614925110906136	0.000131769666622743	0	0.000131769666622743	0.00188869855492599	0.00136161988843502	0	0.000175692888830325	0	0	0	0	0	0	0	0.0104537268854043	0	8.78464444151623e-05	0.00658848333113717	0	0	0	0	0.00228400755479422	0.00316247199894584	0	0	Human Settlements
ERR1769012	0.00025061958731308	0.000111386483250258	0.00222772966500515	0.000139233104062822	0	0.000306312828938208	0	0	0	0	0	0.000417699312188466	0.00130879117819053	0	0.00114171145331514	0.000278466208125644	0.000891091866002061	0	0	2.78466208125644e-05	0	0	0	0	0	0	0.00317451477263234	0	8.35398624376932e-05	0.00601487009551391	0	2.78466208125644e-05	0	0	0.0044554593300103	0.00540224443763749	0	5.56932416251288e-05	Human Settlements
ERR1769013	0	0	0.00901436354631005	6.60392933795608e-05	0	0	0	0	3.30196466897804e-05	0	0	3.30196466897804e-05	0.000297176820208024	0	3.30196466897804e-05	0.000594353640416047	0.000429255406967145	0	0	0	0	0	0	0	0	0	0.00260855208849265	0	0	0.000726432227175169	0	0	0	0	0.000528314347036487	3.30196466897804e-05	0	0	Human Settlements
ERR1769014	0.000296894483700493	2.96894483700493e-05	0.0130039783860816	5.93788967400986e-05	0	8.90683451101479e-05	0	0.000207826138590345	0	0	0	0.000860994002731429	0.00112819903806187	0	0.000237515586960394	0.00041565227718069	0.000356273380440591	0	0	0	0	0	0	0	0	0	0.00448310670387744	0	0	0.00700670981533163	0	0	0	0	0.00584882132889971	0.00451279615224749	0	8.90683451101479e-05	Human Settlements
ERR1769015	0.000442175503477107	0	0.00466294167303131	0.000160791092173494	0	0	0	0	0	0	0	0.00100494432608433	0.00132652651043132	0	0.000683362141737348	0.000522571049563854	0.000401977730433734	0	0	0	0	0	0	0	0	0	0.00305503075129638	0	0	0.00562768822607228	0	0	0	0	0.0019696908791253	0.00192949310608192	0	4.01977730433734e-05	Human Settlements
ERR1769016	0	8.13702754383824e-05	0.00120021156271614	0.000101712844297978	0	0.000142397982017169	0	0	0	0	0	0.000630619634647463	0.000976443305260588	0	0.000427193946051507	0.000528906790349485	0.00018308311973636	0	8.13702754383824e-05	0	0	0	0	0	0	0	0.00469913340656658	0	0	0.00181048862850401	4.06851377191912e-05	0	0	0	0.00244110826315147	0.00154603523332926	0	0	Human Settlements
ERR1768970	0.00208134593703929	0.000260168242129911	0.00346890989506548	0.000173445494753274	0	8.67227473766369e-05	0	0	0	0	0	0.000260168242129911	0.00225479143179256	0	0.000520336484259821	0.00104067296851964	0.000173445494753274	0	0.000693781979013095	0	0	0	0	0	0	0	0.00156100945277946	0	0	0.00225479143179256	0	0	0	0	0.00650420605324777	0.00555025583210476	0	0	Human Settlements
ERR2020100	0	0	0	0	0	0	0	0	0	0	0	0.000132514687044481	0.000265029374088962	0	0	0	0	0	0.000132514687044481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101594593400769	0.00424046998542338	0	0	Livestock Farms
ERR2020106	0	2.64494286923402e-05	0	2.64494286923402e-05	0	0	0	0	0	0	0	0.000238044858231062	0.00923085061362675	0	0.000158696572154041	5.28988573846805e-05	0.000105797714769361	0	0	5.28988573846805e-05	0	0	0	0	0	0	0	0	0	0.000264494286923402	0	0	0	0	0.0084109183241642	0.0412875581887431	0	0	Livestock Farms
ERR2020111	0.000320986069204597	0	0	0	0	0	0	6.41972138409193e-05	0.000106995356401532	0	0	4.27981425606129e-05	0.000149793498962145	0	0.000213990712803064	2.13990712803064e-05	4.27981425606129e-05	0	0	4.27981425606129e-05	0	0	0	0	0	0	2.13990712803064e-05	0	2.13990712803064e-05	0.000577774924568274	0	0	0	0	0.000406582354325822	0.018574393871306	0	0	Livestock Farms
ERR2020141	0	3.82445740510565e-05	0	0.0016253943971699	0	0.000210345157280811	0	7.6489148102113e-05	0	3.82445740510565e-05	0	0.000411129171048857	0.0113203939191127	0	0.00043981260158715	0.000305956592408452	0.00283965962329095	0	2.86834305382924e-05	7.6489148102113e-05	0	0	0	0	0	0	0	0	0	0.000497179462663735	0	0	0	0	0.00708480734295822	0.0512094846543647	0	0	Livestock Farms
ERR2020170	0	2.78241513633834e-05	0	0	0	0	0	0	5.56483027267668e-05	0	0	0.000111296605453534	0.0011686143572621	0	8.34724540901503e-05	2.78241513633834e-05	0.000139120756816917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00161380077907624	0.00389538119087368	0	0	Livestock Farms
ERR2020176	0	0	0	0	0	0	0	0	0	0	0	0.000148226574907358	0.00088935944944415	0	0	0.000127051349920593	0.000359978824775013	0	0	8.47008999470619e-05	0	8.47008999470619e-05	0	0	0	0	0	0	0	0	0	2.11752249867655e-05	0	0	0.000148226574907358	0.00169401799894124	0	0	Livestock Farms
ERR2020193	0	0	0	0	0	3.65871505927118e-05	0	1.82935752963559e-05	0	1.82935752963559e-05	0	0.000164642177667203	0.000201229328259915	0	3.65871505927118e-05	0.000146348602370847	0.000109761451778136	0	0	0.00373188936045661	0	1.82935752963559e-05	0	0	0	0	0	0	0	1.82935752963559e-05	0	0	0	0	0.000530513683594322	0.00532343041123957	0	0	Livestock Farms
ERR2020212	0	8.15710585884128e-05	4.07855292942064e-05	0	0	0	0	0	6.11782939413096e-05	0	0	0.000244713175765238	0.0167832453045659	0	6.11782939413096e-05	0.000163142117176826	0.000428248057589167	0	0	2.03927646471032e-05	0	0	0	0	0	0	0	0	0	0.00050981911617758	0	0	0	0	0.0246140669290536	0.00870771050431307	0	0	Livestock Farms
ERR2020216	0	0	0	0	0	0	0	0	0	0.000182665083569276	0	0.000273997625353914	0.000547995250707827	0	0	9.13325417846379e-05	9.13325417846379e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000547995250707827	0.00118732304320029	0	0	Livestock Farms
ERR2020226	0	0	0	0	0	0	0	0	0	2.56752593201191e-05	0	2.56752593201191e-05	5.13505186402383e-05	0	0	7.70257779603574e-05	0.00138646400328643	0	0	0	0	0	0	0	0	0	0	0	0	5.13505186402383e-05	0	2.56752593201191e-05	0	0	7.70257779603574e-05	0.00934579439252336	0	0	Livestock Farms
ERR2020234	0	0	0	7.57317581127646e-05	0	0	0	0	0.000151463516225529	0	0	0.00098451285546594	0.00443030784959673	0	7.57317581127646e-05	0.000151463516225529	0.0010602446135787	0	0	0	0	0.000151463516225529	0	0	0	0	0.000113597637169147	0	0	0.000151463516225529	0	3.78658790563823e-05	0	0	0.00386231966375099	0.0183649513423454	0	0	Livestock Farms
ERR2020238	0	0	1.25599738752543e-05	0.000100479791002035	0	0	0	0	0	2.51199477505087e-05	0	1.25599738752543e-05	0.0346529679218267	0	7.5359843251526e-05	3.7679921625763e-05	0.00037679921625763	0	1.25599738752543e-05	0	0	1.25599738752543e-05	0	0	0	0	1.25599738752543e-05	0	0	0.000163279660378306	0	0	0	0	0.0179482026677385	0.00384335200582783	0	0	Livestock Farms
ERR2020248	0	0	8.05704387060388e-05	0.00253796881924022	0	0	0	0	0	0.000725133948354349	0	0.000281996535471136	0.00233654272247512	0	0.000201426096765097	0.000241711316118116	0.000563993070942271	0	0.000120855658059058	0	0	0	0	0	0	0	0	0	0	0.00149055311606172	0	0	0	0	0.00354509930306571	0.0115618579543166	4.02852193530194e-05	0	Livestock Farms
ERR2020253	3.48687192719411e-05	0	6.97374385438823e-05	0	0	0	0	0	3.48687192719411e-05	0	0	3.48687192719411e-05	0.00142961749014959	0	0.00031381847344747	0	0.000383555911991353	0	0	0	0	0.000139474877087765	0	0	0	0	0	0	0	0	0	0	0	0	0.00861257366016946	0.0214442623522438	0	0	Livestock Farms
ERR2020258	0	6.84056913535206e-05	0	0	0	0	0	0	9.12075884713608e-05	0	0	0	0.000752462604888727	0	9.12075884713608e-05	0.000136811382707041	0.00123130244436337	0	0	2.28018971178402e-05	0	0	0	0	0	0	0	0	0	6.84056913535206e-05	0	2.28018971178402e-05	0	0	0.000159613279824881	0.00360269974461875	0	0	Livestock Farms
ERR2020264	0	0	0	0	0	0	0	0	3.06899091578689e-05	0	0	3.06899091578689e-05	0.000583108273999509	0	0	0.000368278909894427	3.06899091578689e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.06899091578689e-05	0	0	0	0	0.00055241836484164	0.00122759636631476	0	0	Livestock Farms
ERR2020275	0	0	8.20613819136714e-05	8.20613819136714e-05	0	0	0	0	0	0	0	0.000246184145741014	0.00180535040210077	0	0.000492368291482029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000328245527654686	0	0	0	0	0.00221565731166913	0.00582635811587067	0	0	Livestock Farms
ERR2020278	0.001665026867479	0	0	0	0	0	0	0	0	0	0	0	0.0024975403012185	0	0.000227049118292591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000832513433739499	0	0	0	0	0.00317868765609627	0.00537349579959131	0	0	Livestock Farms
ERR2020301	0	0	0	0	0	0	0	0	0	0	0	0	0.00046419867703377	0	0	0.000116049669258443	0	0	0.000145062086573053	0	0	0	0	0	0	0	0	0	0	2.90124173146107e-05	0	0	0	0	0.000261111755831496	0.00449692468376465	0	0	Livestock Farms
ERR2020306	0.000167816520604139	0	0	0.000522095841879545	0	0	0	0	0	0	0	0.000503449561812418	0.0054633600596681	0	0.000130523960469886	0.000223755360805519	0.00240537012865933	0	3.72925601342532e-05	1.86462800671266e-05	0	0	0	0	0	0	0	0	0	0.000279694201006899	0	0	0	0	0.00247995524892784	0.00402759649449935	0	0	Livestock Farms
ERR2020311	0	0	0.000162793537096577	0	0	0	0	0	0	0	0	0	0.0106222782955517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000813967685482886	0	0	0	0	0.0115990395181311	0.00113955475967604	0	0	Livestock Farms
ERR2020315	0	0	4.03958796202787e-05	8.07917592405575e-05	0	0	0	0	0	4.03958796202787e-05	0	0.00032316703696223	0.0156332054130479	0	4.03958796202787e-05	0.000525146435063623	0.00125227226822864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00981619874772773	0.00674611189658655	0	0	Livestock Farms
ERR2020324	3.97572159346921e-05	0	0	0	0	0	0	0	0	3.97572159346921e-05	0	6.62620265578202e-05	0.00049033899652787	0	0.000543348617774126	0.000238543295608153	2.65048106231281e-05	0	1.3252405311564e-05	0	0	0	0	0	0	0	0	0	0	0.000159028863738769	0	9.27668371809483e-05	0	0	0.000198786079673461	0.00865382066845132	0	0	Livestock Farms
ERR2020338	1.31494168233639e-05	0	7.88965009401833e-05	0.000131494168233639	0	0	0	0	0	0	0	0.000328735420584097	0.0121369117279649	0	0.000539126089757919	3.94482504700917e-05	0.000420781338347644	0	0	1.31494168233639e-05	0	0.000105195334586911	0	0	0	0	0	0	0	0.000341884837407461	0	0	0	0	0.00519401964522873	0.0301253139423267	0	0	Livestock Farms
ERR2020343	0	0	0	0	0	0	0	0	0	0	0	0.00011153245594468	0.00269908543386125	0	0.00033459736783404	0.000133838947133616	0.000200758420700424	0	2.2306491188936e-05	6.69194735668079e-05	0	2.2306491188936e-05	0	0	0	0	0	0	0	0.00147222841846977	0	4.4612982377872e-05	0	0	0.000803033682801695	0.00521971893821102	0	6.69194735668079e-05	Livestock Farms
ERR2020346	9.59447358321607e-05	0	0	0	0	0	0	0	0	0	0	6.39631572214405e-05	0.000383778943328643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19815786107202e-05	0.000127926314442881	0	0	0	0	0.000511705257771524	0.00358193680440067	0	0	Livestock Farms
ERR2177569	0.00238377246891784	0.000864117519982718	0.00208580091030311	0	0	0	0	0.000223478668961048	7.44928896536826e-06	0.0004693052048182	0	0.000111739334480524	0.0129617627997408	0	0.0029573677192512	0.000379913737233781	0.00380658666130318	0	0.000476754493783568	0	0	0	0	0	0	0	0.000417160182060622	0	0	0.00481968996059326	0.00261470042684426	1.48985779307365e-05	0	0	0.090948368978181	0.00188467010823817	7.44928896536826e-06	0.000238377246891784	Human Settlements
ERR2177570	1.8946750158679e-05	9.47337507933952e-06	9.47337507933952e-06	9.47337507933952e-06	0	0	0	0.00144942638713895	0	0	0	0	0.00590191267442852	0	0.00149679326253564	0.000132627251110753	0.00264307164713573	0	0	0	0	0	0	0	0	0	0.0016294205136464	0	0	0.00327778777745147	9.47337507933952e-06	2.84201252380185e-05	0	0	0.0182267736526492	0.0010799647590447	9.47337507933952e-06	0.000359988253014902	Human Settlements
ERR2177571	0.000558425240820885	0.000698031551026106	0.000378931413414172	1.99437586007459e-05	0	0	0	3.98875172014918e-05	1.99437586007459e-05	0	0	0	0.00149578189505594	0	0.00119662551604475	0.000279212620410443	0.000797750344029836	0	1.99437586007459e-05	0	0	0	0	0	0	0	0.000299156379011188	0	0	0.00285195747990666	9.97187930037295e-05	7.97750344029836e-05	0	0	0.0124847928840669	0.00107696296444028	0	0.000319100137611934	Human Settlements
ERR2177572	0	0	0.000903925619834711	0	0	0	0	1.17392937640872e-05	1.17392937640872e-05	0	0	0.000563486100676183	0.000821750563486101	0	0.00117392937640872	0.000223046581517656	0.00268829827197596	0	0	0	0	0	0	0	0	0	1.17392937640872e-05	0	0	0.00111523290758828	0.000105653643876784	3.52178812922615e-05	0	0	0.00503615702479339	0.000892186326070624	0	1.17392937640872e-05	Human Settlements
ERR2177573	2.58688706944498e-05	0	0.000426836366458422	0.000155213224166699	0	0	0	0	0	0	0	0	0.000439770801805647	0	0.000530311849236222	0.00604038130715404	0.00240580497458383	0	0	0	0	0	0	0	0	0	0	0	0	0.00364751076791743	0	6.46721767361246e-05	0	0	0.00450118350083427	0	0	0	Human Settlements
ERR2177574	0.000964716391246092	0	0.002358195623046	0	0	1.78651183564091e-05	0	0	0	0	0	0	0.000375167485484591	0	0.002751228226887	0.000339437248771773	0.000821795444394819	0	0	0	0	0	0	0	0	0	0.000535953550692273	0	0	0.0041089772219741	1.78651183564091e-05	3.57302367128182e-05	0	0	0.00219740955783832	5.35953550692273e-05	1.78651183564091e-05	0.000303707012058955	Human Settlements
ERR2177576	0	0	0.00194053487386523	0	0	0	0	0	0	0	0	0	4.46099971003502e-05	0	0.000802979947806303	0	0.0153904489996208	0	0	0	0	0	0	0	0	0	0.000490709968103852	0	0	0.00120446992170946	2.23049985501751e-05	0	0	6.69149956505253e-05	0.000156134989851226	4.46099971003502e-05	0	0	Human Settlements
ERR2177578	0	0	0.000471876179690449	0	0	0.000204479677865861	0	0.000330313325783314	0.000408959355731723	0	0	0.000519063797659494	0.00193469233673084	0	0.00289417390210142	0.000471876179690449	0.00287844469611174	0	0.000519063797659494	0	0	0	0	0	0	0	0.00113250283125708	0	0	0.00986221215553039	0	0.000125833647917453	0	0	0.0744777903611426	0.00828929155656222	0	0.00113250283125708	Human Settlements
ERR2177579	0.000288831835686778	0.000240693196405648	1.60462130937099e-05	0	0	0	0	0	0.00105905006418485	0	0	1.60462130937099e-05	0.00322528883183569	0	0.00137997432605905	1.60462130937099e-05	0.00250320924261874	0	0	0	0	0	0	0	0	0	0.000208600770218228	0	0	0.00669127086007702	0	6.41848523748395e-05	0	0	0.0580712451861361	0.00543966623876765	1.60462130937099e-05	1.60462130937099e-05	Human Settlements
ERR2177580	7.02439572635764e-06	0.000779707925625698	0.00171395255723126	7.02439572635764e-06	0	7.02439572635764e-06	0	3.51219786317882e-05	0.000259902641875233	0	0	9.8341540169007e-05	0.00203707476064372	0	0.000463610117939604	0.00026692703760159	0.00115200089912265	0	0.000217756267517087	0	0	0	0	0	0	0	0.0016085866213359	0	7.02439572635764e-06	0.0072632251810538	0.000126439123074438	2.80975829054306e-05	0	0	0.0392944696932446	0.00226185542388716	7.02439572635764e-06	0.000470634513665962	Human Settlements
ERR2177581	2.98131461067758e-05	1.49065730533879e-05	1.49065730533879e-05	0	0	0	0	0	0	0	0	0.000171425590113961	3.72664326334697e-05	0	0.00213163994663447	7.45328652669395e-06	0.00290678174541064	0	0.000760235225722782	0	0	0	0	0	0	0	0.000626076068242291	0	5.21730056868576e-05	0.00349559138101946	0	2.98131461067758e-05	0	1.49065730533879e-05	0.0307299003495591	0.00293659489151741	7.45328652669395e-06	7.45328652669395e-06	Human Settlements
